id,quality
18417069,9.38183394037
18414049,10.016828767
18090167,8.32755363811
17970169,7.52066174274
17718967,6.00314189467
17704623,7.61260770166
17699005,7.85546859312
17561044,9.63990074836
17013805,7.51884750301
17002212,8.85878349299
16930473,11.7407543227
16018284,8.73712509017
15676263,9.88804798268
14302062,9.02855946838
15282939,9.91047174574
14991367,7.78116018029
14547118,5.15308278497
14177761,7.0815430409
13910550,10.7258562542
13845321,10.1761539961
13701127,7.53894885448
13617208,9.0658459808
13598680,9.23831122851
13136486,9.30186790139
13069575,8.80010583902
13026603,9.96463452635
12765758,8.06588945825
12741114,7.71253368023
12345324,9.86972227392
12086312,9.42649866112
11813947,10.8559781207
11684855,10.2247541224
11635121,5.86362358721
11178656,9.76534348289
11112235,7.82005727035
10645890,7.93656369835
3992762,8.53572462818
3527150,8.59617905115
3401667,8.22747840611
2049109,8.97273582148
1519177,9.28377001043
24255726,5.99712598985
24245717,6.03920595062
23881814,4.07444553461
23561047,7.32401152945
23342839,3.11522779543
22977696,6.8327668272
22665871,3.57707086241
22455688,4.51561277511
22355407,3.08022526751
22333726,4.56757106739
22245097,8.24802093538
22226974,8.47221006376
20752014,8.40194730372
20560936,4.64067030635
20560749,8.80484821701
20556605,5.71462087988
20090809,8.40709177288
20038773,7.34888281536
19942653,8.09721498708
19318380,8.40858353534
18806833,8.13363658393
18644267,6.1136756055
18439403,5.65421810472
18048307,4.49261712463
17698222,7.79341350225
17677615,3.75213893547
12965240,9.96829646244
17567433,4.54341159421
17521647,8.1041050992
17512017,8.53882469721
17256151,6.20865560108
17052380,7.49478510431
16464587,7.40657655173
16263929,5.13945217713
15737054,6.13972748572
15672887,8.35299222085
15669979,7.55788697025
15653679,6.86640952792
15573707,3.73306397742
15209864,1.60140333153
15036850,6.80134902372
14800169,8.55372309819
14733895,6.74648578875
14407380,7.61992302702
14385307,6.5065856623
14337428,3.63370338716
14138131,3.17438023048
13941897,9.34838939178
13870619,9.04024979771
13481531,7.05974467698
13274867,7.87379642262
13189684,5.57549702199
13005413,7.08505973921
12164319,4.09905628595
11951757,5.85166870883
11821357,3.62847408239
11724056,8.58811398086
11701952,5.04778402367
11658077,6.60522350739
11567454,7.80924939197
11380853,2.65881357282
24310802,6.17359953485
24277954,8.96589233204
24075877,8.39732634167
23848934,3.55458722419
23567732,5.56469838629
23160997,6.36741126863
23155133,10.6525706107
22992702,10.3440573805
22214340,7.85103715226
20890290,9.6450576894
20068278,8.90297891955
19861314,9.22216798533
19676209,9.1465461282
19379010,8.58505558351
18675487,8.83953251807
18503640,9.61663841506
18493726,7.06375806495
18413283,8.82872230252
18351636,8.639173151
18080818,6.88547035502
18068559,9.17298522643
18023185,7.63639628665
17994232,7.89962818382
17092785,7.20420727249
17040812,7.78482614286
17008004,8.16792622482
16995225,9.42130419085
16938979,10.5676703582
16931567,7.9387146588
16926953,11.5390210593
16654298,9.66568326549
16470632,9.17691612515
16133274,8.22328108183
12703965,9.13638660989
12399992,9.30614753364
12357838,9.35886441627
12168961,8.79472399893
12168412,9.5308918652
11745824,9.17542824912
11636480,10.2592149369
11265593,9.76236532608
11230100,8.42848388266
10222072,10.3834855022
10181022,7.20441296081
10118813,8.25512608846
10095253,10.5173281361
10093265,9.78675107693
3665726,11.6093134393
3652032,9.51923172555
3204822,9.35942231482
2965987,7.470645796
2765021,10.0758096237
2720881,9.99596170261
1971615,8.57321043342
1861088,8.33409884118
1269584,9.18862563731
1165657,9.18662438055
23054078,8.52687680715
22618576,8.04114793785
21664055,9.0707236595
21517235,7.57285517988
20993118,7.98725267481
20755275,8.46374170764
20736130,8.96186443317
20614196,8.68378129814
20563090,9.06300342232
20549897,8.98115318624
20513107,7.27771699094
20421215,7.59147263565
20018830,8.9938446235
19994796,9.415045229
18727580,2.99312275113
18200727,5.32166485719
17364506,6.34365069318
16953371,7.95228976207
16937638,6.98678762186
16843670,6.60122485068
16431200,8.80667240007
15674588,8.46247480853
15667676,6.32392609393
15649861,8.76789328612
15581178,0.578440287475
15315190,8.4938401307
15180467,9.21127019561
15154477,9.62673237749
14994403,9.7425412759
14980933,6.12937737309
14966256,9.38190951301
14926536,8.37981834798
14325978,8.37513621197
14252019,8.75150204294
13954790,9.48415789927
13914518,9.43178314828
13893610,7.81512294398
13880562,3.92219955153
13880345,4.6261335955
13839562,5.34301717667
13609286,7.52510724426
13379366,8.49167929981
12750029,9.31565768732
13040093,8.03158613022
12743361,7.57055050647
12712840,6.40675100396
12684058,7.734490047
12623578,4.49688834511
12446026,6.93789602133
12383140,6.98629146663
12107299,6.80513822703
11917038,10.9626786853
11736135,9.0944000059
11736076,8.29909536205
11700537,4.68648514949
24170616,9.61984165672
22403048,7.76607146951
22110068,8.24370153913
21193146,8.16912051078
21135898,7.65215533867
19671231,7.15794508405
16995759,7.94096141101
16980876,10.0453941753
16696783,6.81844690167
16527954,6.1390187638
16293428,4.7970244368
16236977,6.12864530551
15729032,8.56601666156
15664250,7.27751245994
15320615,6.42602934499
15310339,11.0006740364
15305559,8.9565212987
15157516,6.89524168708
14925632,8.00235449243
14767583,1.12095906181
14350337,7.42905690392
14312889,8.49196664717
14294270,4.92475811491
14153032,8.346533503
13933697,8.77107470893
13833289,7.89243440221
13666643,8.44280274525
13110833,5.85214782253
12923580,6.59388302525
12911931,7.58597967353
12675166,4.1041913792
12378682,6.48811013976
12221296,5.83924794842
11769763,7.04298570275
11743805,7.09404963499
11731588,5.74068999458
11730889,5.31846451457
11633071,7.59890045048
11347029,7.529142515
11254908,7.57376343179
11249523,4.45254932443
10856061,3.9766575763
10640635,6.28702236629
10427279,10.7332923361
10219079,4.91240908568
3847605,5.66676932865
3699079,7.04002571803
3190684,6.09854873963
3142074,6.87402593014
3119277,5.46099519147
3086349,10.8816879567
3054548,6.78580553987
2987804,8.51012916721
2058595,6.60746674518
24295343,4.89797634098
24249338,5.05168681041
24135472,6.94414547049
23851323,7.03524462807
23755024,6.24804908958
23249329,4.7203187928
22596799,9.01091912339
22282442,4.37247972789
22226603,10.92515341
22222681,6.78360899882
21568917,8.09293447064
20946015,9.06603814869
20734051,0.941970885699
19704002,4.8846033259
19680158,4.64146029302
19436790,8.20558733959
19121590,2.27255748304
18515804,6.21706844244
18354755,4.61773294794
16877443,6.1403397816
16767820,3.4103881064
16298560,4.96672199014
16154307,2.64244337565
15645422,6.09828309834
15617177,4.74004873343
15581299,7.36145534268
15342718,5.03407728362
15320822,2.81395089835
15302163,5.8014827769
15293879,-1.85819984933
15238850,6.18627074535
15001282,6.93492696585
14000086,5.25433069425
13953314,8.28868998033
12157977,4.13653365746
12147709,8.00212761009
12090724,6.44769617027
12073763,8.01248773552
12048784,4.5829549747
11679928,3.358324673
11294881,2.76237617343
11262203,2.44208698503
10103239,4.96903630966
10100522,6.51942921506
3894567,6.36671987813
3751866,5.20982463171
3716160,9.07971739407
3520762,6.17982193904
3441262,4.97888397029
3154738,5.11158632248
3104852,6.60522350739
2934507,6.70825008023
2750638,7.03350856362
2699601,3.33498283158
23369583,8.12051524614
13032775,6.84116544026
13010593,8.72254204039
12981229,8.4833599211
12763346,6.60522350739
12745459,10.5001198941
12741470,9.67510097393
12728649,8.14016119096
12662572,9.35371065644
12659418,9.85901521
12646088,10.3635610738
12607886,10.0512209603
12553141,9.91102145865
12213656,7.10936430521
12157989,5.69927850658
12156011,7.81737409674
12073772,9.68034995938
11773475,8.62367919781
11759592,7.14740231414
11751743,8.9437833475
11738102,7.45352597678
11585312,10.3213741564
11559854,8.17622111458
11458985,4.49271895988
11392407,3.87193671954
11347303,7.98869035227
11341095,8.02444171537
11319307,7.89620305409
11263500,5.78138301471
11243641,7.50853499387
11237910,7.11544391388
11233674,10.6007453037
11112521,8.11891592934
11100194,9.38009761699
11093859,8.31062755374
11008264,8.6609750343
10972813,7.41992968696
10172901,8.29315655361
10165855,5.30657887702
10114025,6.30436553292
10103111,5.06681292738
10073498,9.79459091171
10023347,9.18128090045
3052801,8.12866929314
3012162,5.88778194689
2876728,5.97815794278
2392910,7.17414771141
2347790,7.376931827
1315123,9.07381382829
1290068,9.9778431949
1210799,4.53598433808
1199884,10.2346776154
853598,7.64341790862
20745863,8.86972135262
13864328,8.55869528113
13820046,7.85936012341
13820031,7.47278535367
13819681,8.12209155249
13808419,9.6397998335
13790468,6.69392452812
13771754,8.90507465006
13762308,7.69687856382
13760105,6.49300479519
13760099,9.23918398289
13707537,8.36879585162
13699586,7.30903373876
13687007,5.73237053332
13647098,8.03009487223
13647051,7.84020442239
13642636,9.47896651023
13622842,7.85994226014
13622119,8.76947838571
13622044,8.08257126353
13620533,8.01458008799
13618611,8.43089145968
13611109,8.11120768725
13606422,7.36072426706
13606150,9.24612109507
13605331,6.91318876624
13604160,7.52511245618
13603685,9.20966199006
13602907,6.98680744922
13597890,8.82900431197
13597092,9.99079196415
13592164,9.07129060283
13590239,11.6741013801
13589076,9.63198462509
13588456,7.87172591417
13588435,9.30876443324
13587891,9.27402826803
13586543,7.39242157913
13584651,7.8612525612
13583896,8.19448776236
13582827,8.74826348318
13582588,9.64619287286
13582215,7.46743908756
13581968,8.58951579291
13580404,8.60043951571
13579148,9.21367076126
13577579,8.62786177942
13575964,7.00466446542
13575884,9.06994557836
13573374,6.60522350739
12331975,8.48530562828
12117999,10.4665631873
22985338,8.74143583646
22644539,5.71902440759
21218759,6.59048745919
21177426,9.51497481188
21157135,8.05781764506
20915359,8.95159381619
19753444,9.1485924205
19652572,8.02375138434
19548829,7.28055093174
19122450,9.07551343429
18912031,8.37748645996
18622110,7.93306299054
18481540,9.23171143898
18417163,7.29742041561
18065361,6.88487864729
17677617,8.89803142917
17632662,9.4657166513
16673688,7.58594406243
15969551,8.83195964045
15738217,9.86378983767
15669272,4.84277653765
15665154,8.08729076943
15638236,8.96283059748
14407346,8.15492206267
14368365,8.06450162772
13096586,9.30684236913
13054261,9.49753578307
13041875,7.82976872813
13030000,7.37246488345
12985305,5.6089020709
12888859,7.77775060752
12841865,8.08594827233
12763068,8.17625616644
12693678,9.46817989071
12662512,6.51283245078
12277381,9.14369393799
11767067,9.1313117939
11696177,2.70702169615
11429766,7.34383900193
11233525,9.57357609473
11226151,7.64989140643
3730696,9.03040664551
3570407,7.32449391522
3271595,7.91867542297
3006472,8.78727414213
2942215,8.95757312169
2942032,6.53891557871
2674929,6.75158784899
24243824,7.59284262017
22678551,7.64273555182
19638227,9.8082651352
19635009,8.12268180073
18319767,10.0304896303
17709554,6.48034318494
17494799,11.1383735908
15956154,8.61079192057
15956153,8.68608238638
15479796,7.6313190409
15431213,7.22155484443
15317720,2.55598215389
15311237,4.32075532521
15310162,6.00684271288
15300889,3.96383378047
15295817,9.71420289187
15293060,5.85266007121
15276800,9.13656025747
15176111,9.02117464817
15167908,9.99803267566
15164021,8.87293185536
15111000,6.72921627271
15087527,4.62108008753
15084173,3.87976859256
15053704,8.71108479245
15003430,4.67424198344
14998525,4.7481395402
14995339,7.44526282234
14995330,5.03203176855
14995301,3.85688341846
14995296,3.36808974504
14995209,4.72620303193
14982986,7.01280960875
14982638,4.24140718017
14979225,7.05094024988
14972725,6.56979208904
14966521,6.33484449884
14945341,7.18509128374
14626921,7.94633893607
14580387,7.88419430064
14575963,7.06510442938
14513299,7.99762091272
14482219,6.7338965953
14425877,4.89847405012
14376582,8.0679082125
14338609,10.3733535654
14310082,1.60015569893
14303725,8.64895757497
23809108,6.54273843327
22988663,2.10565912432
22325546,1.03440532627
21460343,8.16430198242
20975374,6.82739628312
20232939,8.49515674658
20046931,6.38106388722
20001490,8.43421624959
19992730,5.46343064006
19682311,7.480589058
19126584,5.65266045624
19026574,10.6628436343
18479601,4.15438868987
18464644,5.85668269426
18223803,6.55065037602
18053442,7.60080479486
16894867,7.5574001662
16653768,9.23262748429
16276015,5.38372464493
15710637,8.36502244419
15237702,2.55401283781
14941688,9.14274093744
14800770,6.75385112827
14369907,8.99980590299
14354374,8.37244550873
12708373,5.1445393247
12690396,5.9282713675
12658712,3.79131030465
12647642,5.37588203664
12634526,5.92045868683
12502745,5.7891728032
12470343,6.50568835345
12360331,7.78105082036
11750850,6.55389152357
11737898,5.59742004482
11713042,6.6204672795
11480132,5.80170266868
11008733,2.99765430403
10866083,6.47526644547
10837309,4.31636860298
3961930,7.41697315219
3718418,8.26771226759
3591609,9.25228941952
3538493,8.59633859001
2414575,6.27892010045
1949643,8.28906767791
1867401,8.3780420713
24214780,8.09124862651
24168083,5.68499919719
23753255,8.12009381272
22679063,9.36910585406
22499758,8.65584879735
22235292,8.33395411515
22221266,9.92999846812
21157014,8.52209133202
21032788,8.94338840882
20986508,8.43546079569
20879864,8.23237571295
20346332,6.01239657781
20096479,11.1671256791
19882315,9.64594657122
18108483,9.23434497916
17893801,9.3261899113
17841489,10.1067829016
17724030,11.6116771218
17642404,10.1784495925
17070342,9.94173453876
17029657,6.84380812839
16958021,10.6302348484
16693653,9.67315161546
16534648,9.55108583886
14999259,8.77588396841
14750997,8.53779843833
14626862,9.86789704397
14377004,8.50639782105
14314288,5.69091441885
14283740,11.3537944252
14252009,10.393115415
14233716,12.1757582384
14016440,8.87970268721
13958248,8.83029615564
13894859,11.4107114502
13849043,8.49762742945
13268658,8.76181495114
13227916,10.3011059244
13026502,8.98542963607
12029180,5.95678847547
11327102,7.6802128707
10672448,6.47662997641
2349784,8.76149638003
1238008,8.44818832161
382299,8.20144994407
24215286,5.75495967067
24168712,7.81260871599
24128990,6.70064976228
24124341,8.04148200282
24100586,8.2965275121
24073077,8.27734218044
24026853,7.37958586696
23418527,9.00479284097
22999939,4.23069436075
22996470,9.28678637296
21877979,5.12871491255
21838427,7.44363887133
21619883,9.11026372887
21531581,8.38035064308
21499037,3.72631401069
21102609,7.06904369593
20705287,5.28866478201
20569855,7.77612337482
19656774,4.70337451747
19591148,4.3900711226
19573715,8.87694161216
19334350,6.40707118683
19288284,8.03610556072
19273274,3.21182640601
19114807,3.20982467863
17515022,9.15942029739
17439672,3.1167273596
17263142,3.81099241916
16651966,9.15471961608
16610025,7.9256926743
16604707,5.27576095846
16584199,6.58730090545
16573207,3.31713276859
16572539,7.84587479593
16454540,3.18429008886
16108004,4.21577470101
15914981,6.04070481249
15390502,3.46080074442
15294415,7.07005010707
15285422,5.34534954604
15057424,10.0386117662
14979037,10.1538797953
14976726,7.82623842248
14916426,9.94310453834
14893255,10.095515449
19439335,6.81728190999
18354621,8.01132876817
18085301,8.33670073437
17967344,10.4514786515
17959998,7.89102972864
17518109,8.35574172424
17436979,9.99326247502
16583466,3.0890960733
16506737,6.39314982394
16506102,6.29669419291
16505988,4.52593564444
16505921,5.06215752921
15356863,8.52481413085
15251200,7.08510967295
15147878,4.24740053064
14924677,6.48078047143
14717653,9.2664740727
14557612,10.3739946374
14236410,9.48651223899
14020882,7.86675563103
13978845,7.17282856165
13584661,6.76403754677
13246557,8.81841134283
12767394,10.7336788634
12719936,8.52249290805
12690971,7.90766824108
12655451,7.1988421496
12476357,6.04904488004
12371459,9.38422584093
12320180,10.5693847118
12186724,8.10624536402
11020059,7.36411061793
3700730,6.60522350739
3156094,8.97252671234
2942132,8.12124598219
2568228,8.24252733039
2541323,8.42901120485
2502732,6.43037320661
2253601,5.06158246864
1977377,7.1947159578
1963347,7.00467909393
1961818,10.4370992212
1931597,6.50801962394
1516387,4.37194918245
21976114,8.37214317379
21940798,7.36484735317
21758302,5.46098048687
21458886,7.96785809357
20445881,1.49099914613
19859955,6.57940292439
19647597,5.72121559913
19394841,5.89207923814
19361119,2.74761149468
19136622,3.22915746201
19131888,3.05489449003
18938446,5.91371815598
18380039,5.32241813514
18339248,4.97362188718
17041497,5.0693509867
17010383,6.27937407719
16979085,5.42606900925
16949170,6.34347950198
15196482,2.71160184023
14683155,6.60629713623
14376821,7.07310659905
14314304,7.07736890217
14272801,8.63380315095
14238592,5.8711386688
14086236,8.57405598672
13963645,3.00348747513
13958739,5.46595188394
13953834,7.22908841097
13671586,3.19882671805
13530676,3.7531263725
13456078,2.2560520195
13246589,7.81592289607
12620422,1.14877863127
12346150,9.39793459908
11134738,7.93976640564
11000996,1.47775284607
10934182,5.84926153725
10055973,4.87300476774
3662837,6.61001625831
3162371,4.70789286938
2908356,7.55139271927
1812654,4.41652603229
1434249,6.86819224999
1088304,7.64211744762
22723151,9.28158175433
22030478,7.96119091327
21481068,4.42844895765
21415079,6.22293064921
20360283,5.3994304299
20333326,2.55395599806
19817026,6.93406075085
19267074,5.68161910853
19137463,6.28095333872
18972552,9.18441932343
18788903,7.92797127804
18433174,4.17348256686
18030930,9.46019752022
17594970,6.59450098618
17112623,6.11212822666
17014620,5.53798200749
16989346,7.88929006933
16963692,0.118600200261
16942646,5.1442234429
13946541,8.28347002694
13874227,4.40692366655
13619598,7.06210923727
13421159,6.64934679489
13406484,3.60717711304
13371701,8.63264949919
13289273,7.01269998044
13279884,8.1740703411
13019521,6.20130210472
12990403,6.2132388518
12396627,5.82481011952
12214754,7.58796970102
12168425,8.65076870969
12164553,6.53084772826
12103172,8.15041513266
11342239,6.54832232239
10630369,7.37051358257
3171160,5.72847459815
2706083,7.19928855053
2538801,7.68488363672
2409623,7.196338388
2377816,8.23445514341
1305909,6.10618206312
1112284,5.74265565364
23983746,2.42860539197
22919978,3.8458722956
22627613,3.29724223598
22592901,6.00547176613
21914663,8.81640201589
21164000,9.69199802667
19798241,8.51344101717
19291499,7.88767476229
18417188,9.17761080263
18279432,6.49532028163
18107171,2.70340386094
17718528,5.45495437534
17617512,9.1934401198
17296390,8.51086251201
16878568,9.76157619142
16862171,3.56428388989
16462522,4.95157266485
15671770,8.43596623938
15146235,7.14550200489
15146185,8.58930897106
14377914,5.59316006129
14149937,3.84341745008
13959078,5.43087610543
13930708,7.93587687898
13157773,3.57513402793
13086307,7.62869811085
12686915,4.80622729608
12542582,5.91968993488
11816041,1.66839254682
12173256,7.68452504391
11290673,3.60315631195
11224509,3.93786687546
11053638,5.05728984457
10973449,7.98193932625
10963501,4.14249674919
3110292,8.52916631217
2281219,6.8330430058
2245461,8.32601683869
2045673,4.31560290329
1860120,9.2926400631
1474455,4.63066273918
1238688,6.53182419351
80768,7.65746116768
24152068,8.55791878988
24119594,4.73273720214
24100628,6.95528783956
24090098,5.26137277974
23999065,7.78290852935
23748792,8.75105462174
22991701,9.00073650447
22727556,7.16872294069
22395778,10.0054292756
22135558,7.60730666197
21639796,6.21295671877
21594641,4.12005497704
21175133,7.69990446819
21002606,11.7329523616
19641696,8.33714721269
18404035,3.46369944604
17907193,9.7477451064
17501018,10.6121655511
17335126,10.1586562179
16748357,9.38338678677
15976917,9.13750359089
15964633,9.23801819105
15812445,7.5323137204
15311241,8.44864590027
15260312,7.70419302892
14605141,9.46417826466
14583638,9.0841805215
14139795,10.5402298961
13948167,7.77985528186
13913304,10.2556285338
13721163,9.61848836944
13470377,9.64046084039
13025132,7.86947951077
12920804,11.2778629209
12920805,11.2778629209
12440118,11.1940138124
12384761,11.0993151369
11971264,10.3383135621
11787783,6.53752373155
10691072,9.21301581078
3665890,9.53514901477
3664383,6.20038799073
3348366,10.4419444395
24209981,6.36472883842
24177785,9.25984815593
24170861,8.49922815195
24144966,5.33142037361
23752812,7.96227243921
22714460,6.21200375976
22581490,10.8278387307
19798607,8.65714500702
17343873,8.84453774929
16827964,9.01127276065
16333697,8.7155219933
15616534,10.2697472383
15330906,9.22515009812
15324563,5.5291617896
15300885,10.491495648
15299891,5.61115797838
15280144,4.41610261436
15123384,7.11656988112
14313389,10.4077835696
14236050,2.42689726513
14021028,6.45962934265
13955712,8.15860911075
13601441,8.03971334937
13284149,7.30416208239
12659332,8.50894088167
12482697,8.59268910713
12376103,7.81979584617
12216900,9.15060201062
12103104,9.88690037003
12091450,9.568218349
11900698,3.20567693561
11772523,3.38465669127
11721298,6.35408660064
11666306,7.69060990924
11280392,10.760676333
10981109,9.39709058579
10209993,9.11218248234
2857792,3.37483555868
2473651,8.59245173678
2367947,7.42543780014
2359772,7.58849436327
1735729,4.54637745823
1138086,6.60522350739
23864644,9.32880107145
23206199,6.89746793769
22443282,7.82865066106
22082396,8.05237469238
21221705,6.78399390434
20601715,9.40227167896
20383743,9.9193438438
18170845,9.02027566983
17670774,9.51426458031
17351547,9.47176153259
16667724,10.7111206466
15635035,5.57933753167
15304084,9.7023411513
15299732,10.3172078115
15284820,9.98151534772
15267527,8.61464003619
14868655,8.85061686475
14284060,7.98009652375
13613833,9.10862097673
12592298,9.64874830041
12553247,9.20041700662
12494435,0.589288615668
12473956,10.3478556139
12374248,6.99031803094
11292927,8.16130423524
11222193,7.81049087203
10700565,7.65347743143
10084900,8.59217198332
3857368,9.59752412741
3390425,8.9568890832
3006551,3.46067550512
2893888,7.03108090385
2709138,7.46854496426
2655032,8.58592859458
2621874,6.98410489553
2527774,8.84121681571
2034872,5.99283981338
1701404,8.33036360113
1564875,9.89662762004
611326,7.69504111529
579280,7.78277659943
315740,7.71930419927
16936260,5.79667434072
15837591,3.46171971857
15670331,8.18328879364
15637519,7.70863349658
15282417,5.41046592911
15246284,7.19219884626
15153473,5.58790506567
14763933,6.61574779419
14463059,9.75524704069
14339758,9.39397359659
14328497,6.34299881625
13996053,7.62594891328
13877991,8.32227051584
13852320,3.61082705418
13811172,9.19457016696
13721865,9.94805810288
13424114,6.80533010575
13321197,1.43117993901
13302445,8.04978048156
13243731,9.40902802644
13241275,6.01946277886
13051540,8.55133214045
13045898,9.97428045312
13042234,5.30439349103
13042068,8.81079788169
13041164,2.22806833336
13002804,8.17594340556
13000915,6.02555254173
12952396,9.15540701546
12935283,9.10906043768
12914163,8.00381750985
12909445,-1.97024426774
12822906,7.59626136401
12815137,3.98498126608
12741230,8.2499715516
12738877,4.49249694002
12738856,2.35643001277
12728340,9.44716365673
12728250,9.83398893455
12725129,3.35291071908
12647573,6.82861182243
19122324,5.50293208723
18479532,6.42669243318
17448080,3.17225083622
17351649,3.51597340069
17067622,3.59205824268
17038968,6.19565516112
17024145,2.27351329122
17018589,8.0769420714
17002775,3.35365307315
16958105,10.4695729471
16953300,10.1201289739
16934527,6.84971755585
16171005,9.29129253033
16091574,5.90030330116
16072047,6.03061773251
16009714,9.70749982723
15912963,6.19639994643
15912947,5.31525989436
15859685,7.1639539328
15857572,3.66931036754
